PK,SK,kanji_char,component_char,,,
KANJI#高,COMPONENT#亠,高,亠,,,
KANJI#高,COMPONENT#口,高,口,,,
KANJI#高,COMPONENT#冂,高,冂,,,
KANJI#食,COMPONENT#𠆢,食,𠆢,,,
KANJI#食,COMPONENT#良,食,良,,,
KANJI#食,COMPONENT#艮,食,艮,,,
KANJI#電,COMPONENT#雨,電,雨,,,
KANJI#電,COMPONENT#日,電,日,,,
KANJI#電,COMPONENT#乚,電,乚,,,
KANJI#電,COMPONENT#冂,電,冂,,,
KANJI#雨,COMPONENT#丶,雨,丶,,,
KANJI#雨,COMPONENT#冂,雨,冂,,,
KANJI#雨,COMPONENT#┬,雨,┬,,,
KANJI#間,COMPONENT#門,間,門,,,
KANJI#間,COMPONENT#日,間,日,,,
KANJI#金,COMPONENT#𠆢,金,𠆢,,,
KANJI#金,COMPONENT#土,金,土,,,
KANJI#金,COMPONENT#丷,金,丷,,,
KANJI#車,COMPONENT#申,車,申,,,
KANJI#車,COMPONENT#日,車,日,,,
KANJI#車,COMPONENT#二,車,二,,,
KANJI#車,COMPONENT#丨,車,丨,,,
KANJI#読,COMPONENT#言,読,言,,,
KANJI#読,COMPONENT#売,読,売,,,
KANJI#読,COMPONENT#士,読,士,,,
KANJI#読,COMPONENT#儿,読,儿,,,
KANJI#語,COMPONENT#言,語,言,,,
KANJI#語,COMPONENT#吾,語,吾,,,
KANJI#語,COMPONENT#五,語,五,,,
KANJI#語,COMPONENT#口,語,口,,,
KANJI#話,COMPONENT#言,話,言,,,
KANJI#話,COMPONENT#舌,話,舌,,,
KANJI#話,COMPONENT#千,話,千,,,
KANJI#話,COMPONENT#口,話,口,,,
KANJI#見,COMPONENT#目,見,目,,,
KANJI#見,COMPONENT#儿,見,儿,,,
KANJI#西,COMPONENT#口,西,口,,,
KANJI#西,COMPONENT#儿,西,儿,,,
KANJI#西,COMPONENT#一,西,一,,,
KANJI#行,COMPONENT#彳,行,彳,,,
KANJI#行,COMPONENT#亍,行,亍,,,
KANJI#行,COMPONENT#丁,行,丁,,,
KANJI#聞,COMPONENT#門,聞,門,,,
KANJI#聞,COMPONENT#耳,聞,耳,,,
KANJI#百,COMPONENT#白,百,白,,,
KANJI#百,COMPONENT#一,百,一,,,
KANJI#白,COMPONENT#日,白,日,,,
KANJI#男,COMPONENT#田,男,田,,,
KANJI#男,COMPONENT#力,男,力,,,
KANJI#生,COMPONENT#𠂉,生,𠂉,,,
KANJI#生,COMPONENT#土,生,土,,,
KANJI#生,COMPONENT#牛,生,牛,,,
KANJI#父,COMPONENT#八,父,八,,,
KANJI#父,COMPONENT#乂,父,乂,,,
KANJI#火,COMPONENT#人,火,人,,,
KANJI#水,COMPONENT#フ,水,フ,,,
KANJI#水,COMPONENT#亅,水,亅,,,
KANJI#気,COMPONENT#气,気,气,,,
KANJI#気,COMPONENT#㐅,気,㐅,,,
KANJI#毎,COMPONENT#毋,毎,毋,,,
KANJI#毎,COMPONENT#𠂉,毎,𠂉,,,
KANJI#母,COMPONENT#丶,母,丶,,,
KANJI#母,COMPONENT#𠃌,母,𠃌,,,
KANJI#校,COMPONENT#木,校,木,,,
KANJI#校,COMPONENT#交,校,交,,,
KANJI#校,COMPONENT#亠,校,亠,,,
KANJI#校,COMPONENT#父,校,父,,,
KANJI#東,COMPONENT#日,東,日,,,
KANJI#東,COMPONENT#木,東,木,,,
KANJI#東,COMPONENT#申,東,申,,,
KANJI#来,COMPONENT#未,来,未,,,
KANJI#来,COMPONENT#木,来,木,,,
KANJI#来,COMPONENT#丷,来,丷,,,
KANJI#本,COMPONENT#木,本,木,,,
KANJI#本,COMPONENT#十,本,十,,,
KANJI#木,COMPONENT#十,木,十,,,
KANJI#月,COMPONENT#二,月,二,,,
KANJI#書,COMPONENT#肀,書,肀,,,
KANJI#書,COMPONENT#二,書,二,,,
KANJI#書,COMPONENT#日,書,日,,,
KANJI#時,COMPONENT#日,時,日,,,
KANJI#時,COMPONENT#寺,時,寺,,,
KANJI#時,COMPONENT#土,時,土,,,
KANJI#時,COMPONENT#寸,時,寸,,,
KANJI#日,COMPONENT#口,日,口,,,
KANJI#日,COMPONENT#一,日,一,,,
KANJI#後,COMPONENT#彳,後,彳,,,
KANJI#後,COMPONENT#幺,後,幺,,,
KANJI#後,COMPONENT#夂,後,夂,,,
KANJI#年,COMPONENT#午,年,午,,,
KANJI#年,COMPONENT#┌,年,┌,,,
KANJI#年,COMPONENT#𠂉,年,𠂉,,,
KANJI#左,COMPONENT#ナ,左,ナ,,,
KANJI#左,COMPONENT#工,左,工,,,
KANJI#川,COMPONENT#ノ,川,ノ,,,
KANJI#川,COMPONENT#丨,川,丨,,,
KANJI#山,COMPONENT#凵,山,凵,,,
KANJI#山,COMPONENT#丨,山,丨,,,
KANJI#小,COMPONENT#八,小,八,,,
KANJI#小,COMPONENT#亅,小,亅,,,
KANJI#学,COMPONENT#子,学,子,,,
KANJI#学,COMPONENT#⺍,学,⺍,,,
KANJI#学,COMPONENT#冖,学,冖,,,
KANJI#子,COMPONENT#了,子,了,,,
KANJI#子,COMPONENT#一,子,一,,,
KANJI#女,COMPONENT#く,女,く,,,
KANJI#女,COMPONENT#ノ,女,ノ,,,
KANJI#女,COMPONENT#一,女,一,,,
KANJI#天,COMPONENT#大,天,大,,,
KANJI#天,COMPONENT#人,天,人,,,
KANJI#天,COMPONENT#一,天,一,,,
KANJI#大,COMPONENT#人,大,人,,,
KANJI#大,COMPONENT#一,大,一,,,
KANJI#外,COMPONENT#夕,外,夕,,,
KANJI#外,COMPONENT#卜,外,卜,,,
KANJI#土,COMPONENT#十,土,十,,,
KANJI#国,COMPONENT#口,国,口,,,
KANJI#国,COMPONENT#玉,国,玉,,,
KANJI#国,COMPONENT#王,国,王,,,
KANJI#四,COMPONENT#口,四,口,,,
KANJI#四,COMPONENT#儿,四,儿,,,
KANJI#名,COMPONENT#夕,名,夕,,,
KANJI#名,COMPONENT#口,名,口,,,
KANJI#右,COMPONENT#ナ,右,ナ,,,
KANJI#右,COMPONENT#口,右,口,,,
KANJI#友,COMPONENT#又,友,又,,,
KANJI#友,COMPONENT#ナ,友,ナ,,,
KANJI#南,COMPONENT#干,南,干,,,
KANJI#南,COMPONENT#冂,南,冂,,,
KANJI#南,COMPONENT#十,南,十,,,
KANJI#南,COMPONENT#丷,南,丷,,,
KANJI#半,COMPONENT#十,半,十,,,
KANJI#半,COMPONENT#二,半,二,,,
KANJI#半,COMPONENT#丷,半,丷,,,
KANJI#午,COMPONENT#𠂉,午,𠂉,,,
KANJI#午,COMPONENT#十,午,十,,,
KANJI#午,COMPONENT#干,午,干,,,
KANJI#千,COMPONENT#十,千,十,,,
KANJI#十,COMPONENT#一,十,一,,,
KANJI#十,COMPONENT#丨,十,丨,,,
KANJI#北,COMPONENT#匕,北,匕,,,
KANJI#北,COMPONENT#丨,北,丨,,,
KANJI#前,COMPONENT#⺉,前,⺉,,,
KANJI#前,COMPONENT#月,前,月,,,
KANJI#前,COMPONENT#一,前,一,,,
KANJI#前,COMPONENT#丷,前,丷,,,
KANJI#分,COMPONENT#八,分,八,,,
KANJI#分,COMPONENT#刀,分,刀,,,
KANJI#出,COMPONENT#山,出,山,,,
KANJI#出,COMPONENT#凵,出,凵,,,
KANJI#円,COMPONENT#冂,円,冂,,,
KANJI#円,COMPONENT#┴,円,┴,,,
KANJI#六,COMPONENT#八,六,八,,,
KANJI#六,COMPONENT#亠,六,亠,,,
KANJI#八,COMPONENT#ノ,八,ノ,,,
KANJI#入,COMPONENT#ノ,入,ノ,,,
KANJI#先,COMPONENT#𠂉,先,𠂉,,,
KANJI#先,COMPONENT#二,先,二,,,
KANJI#先,COMPONENT#土,先,土,,,
KANJI#先,COMPONENT#儿,先,儿,,,
KANJI#何,COMPONENT#亻,何,亻,,,
KANJI#何,COMPONENT#可,何,可,,,
KANJI#何,COMPONENT#口,何,口,,,
KANJI#何,COMPONENT#丁,何,丁,,,
KANJI#休,COMPONENT#亻,休,亻,,,
KANJI#休,COMPONENT#木,休,木,,,
KANJI#今,COMPONENT#𠆢,今,𠆢,,,
KANJI#今,COMPONENT#ラ,今,ラ,,,
KANJI#今,COMPONENT#フ,今,フ,,,
KANJI#人,COMPONENT#ノ,人,ノ,,,
KANJI#五,COMPONENT#ニ,五,ニ,,,
KANJI#五,COMPONENT#┌,五,┌,,,
KANJI#二,COMPONENT#ニ,二,ニ,,,
KANJI#九,COMPONENT#乙,九,乙,,,
KANJI#九,COMPONENT#ノ,九,ノ,,,
KANJI#中,COMPONENT#口,中,口,,,
KANJI#中,COMPONENT#丨,中,丨,,,
KANJI#下,COMPONENT#一,下,一,,,
KANJI#下,COMPONENT#卜,下,卜,,,
KANJI#上,COMPONENT#一,上,一,,,
KANJI#上,COMPONENT#┣,上,┣,,,
KANJI#三,COMPONENT#一,三,一,,,
KANJI#三,COMPONENT#二,三,二,,,
KANJI#万,COMPONENT#一,万,一,,,
KANJI#万,COMPONENT#𠃌,万,𠃌,,,
KANJI#万,COMPONENT#ノ,万,ノ,,,
KANJI#七,COMPONENT#一,七,一,,,
KANJI#一,COMPONENT#一,一,一,,,
KANJI#黒,COMPONENT#里,黒,里,,,
KANJI#黒,COMPONENT#灬,黒,灬,,,
KANJI#鳥,COMPONENT#灬,鳥,灬,,,
KANJI#魚,COMPONENT#ク,魚,ク,,,
KANJI#魚,COMPONENT#田,魚,田,,,
KANJI#魚,COMPONENT#灬,魚,灬,,,
KANJI#験,COMPONENT#馬,験,馬,,,
KANJI#験,COMPONENT#㑒,験,㑒,,,
KANJI#験,COMPONENT#灬,験,灬,,,
KANJI#駅,COMPONENT#馬,駅,馬,,,
KANJI#駅,COMPONENT#尺,駅,尺,,,
KANJI#駅,COMPONENT#灬,駅,灬,,,
KANJI#館,COMPONENT#食,館,食,,,
KANJI#飲,COMPONENT#飠,飲,飠,,,
KANJI#飲,COMPONENT#欠,飲,欠,,,
KANJI#飯,COMPONENT#飠,飯,飠,,,
KANJI#飯,COMPONENT#反,飯,反,,,
KANJI#風,COMPONENT#几,風,几,,,
KANJI#風,COMPONENT#虫,風,虫,,,
KANJI#題,COMPONENT#是,題,是,,,
KANJI#題,COMPONENT#頁,題,頁,,,
KANJI#題,COMPONENT#日,題,日,,,
KANJI#題,COMPONENT#龰,題,龰,,,
KANJI#題,COMPONENT#貝,題,貝,,,
KANJI#音,COMPONENT#立,音,立,,,
KANJI#音,COMPONENT#日,音,日,,,
KANJI#青,COMPONENT#龶,青,龶,,,
KANJI#青,COMPONENT#月,青,月,,,
KANJI#集,COMPONENT#隹,集,隹,,,
KANJI#集,COMPONENT#木,集,木,,,
KANJI#院,COMPONENT#阝,院,阝,,,
KANJI#院,COMPONENT#完,院,完,,,
KANJI#開,COMPONENT#門,開,門,,,
KANJI#開,COMPONENT#开,開,开,,,
KANJI#銀,COMPONENT#金,銀,金,,,
KANJI#銀,COMPONENT#艮,銀,艮,,,
KANJI#野,COMPONENT#里,野,里,,,
KANJI#野,COMPONENT#矛,野,矛,,,
KANJI#重,COMPONENT#里,重,里,,,
KANJI#重,COMPONENT#千,重,千,,,
KANJI#道,COMPONENT#辶,道,辶,,,
KANJI#道,COMPONENT#首,道,首,,,
KANJI#運,COMPONENT#辶,運,辶,,,
KANJI#運,COMPONENT#軍,運,軍,,,
KANJI#運,COMPONENT#車,運,車,,,
KANJI#週,COMPONENT#辶,週,辶,,,
KANJI#週,COMPONENT#周,週,周,,,
KANJI#週,COMPONENT#𠮷,週,𠮷,,,
KANJI#週,COMPONENT#⺆,週,⺆,,,
KANJI#通,COMPONENT#辶,通,辶,,,
KANJI#通,COMPONENT#甬,通,甬,,,
KANJI#通,COMPONENT#用,通,用,,,
KANJI#送,COMPONENT#辶,送,辶,,,
KANJI#送,COMPONENT#关,送,关,,,
KANJI#送,COMPONENT#天,送,天,,,
KANJI#近,COMPONENT#辶,近,辶,,,
KANJI#近,COMPONENT#斤,近,斤,,,
KANJI#転,COMPONENT#車,転,車,,,
KANJI#転,COMPONENT#云,転,云,,,
KANJI#足,COMPONENT#口,足,口,,,
KANJI#足,COMPONENT#龰,足,龰,,,
KANJI#起,COMPONENT#走,起,走,,,
KANJI#起,COMPONENT#己,起,己,,,
KANJI#起,COMPONENT#土,起,土,,,
KANJI#起,COMPONENT#龰,起,龰,,,
KANJI#走,COMPONENT#土,走,土,,,
KANJI#走,COMPONENT#龰,走,龰,,,
KANJI#赤,COMPONENT#土,赤,土,,,
KANJI#赤,COMPONENT#亦,赤,亦,,,
KANJI#質,COMPONENT#斤,質,斤,,,
KANJI#質,COMPONENT#貝,質,貝,,,
KANJI#貸,COMPONENT#代,貸,代,,,
KANJI#貸,COMPONENT#貝,貸,貝,,,
KANJI#貸,COMPONENT#目,貸,目,,,
KANJI#買,COMPONENT#罒,買,罒,,,
KANJI#買,COMPONENT#貝,買,貝,,,
KANJI#試,COMPONENT#言,試,言,,,
KANJI#試,COMPONENT#式,試,式,,,
KANJI#試,COMPONENT#エ,試,エ,,,
KANJI#試,COMPONENT#弋,試,弋,,,
KANJI#計,COMPONENT#言,計,言,,,
KANJI#計,COMPONENT#十,計,十,,,
KANJI#親,COMPONENT#亲,親,亲,,,
KANJI#親,COMPONENT#見,親,見,,,
KANJI#親,COMPONENT#立,親,立,,,
KANJI#親,COMPONENT#木,親,木,,,
KANJI#茶,COMPONENT#艹,茶,艹,,,
KANJI#茶,COMPONENT#𠆢,茶,𠆢,,,
KANJI#茶,COMPONENT#ホ,茶,ホ,,,
KANJI#英,COMPONENT#艹,英,艹,,,
KANJI#英,COMPONENT#央,英,央,,,
KANJI#花,COMPONENT#艹,花,艹,,,
KANJI#花,COMPONENT#化,花,化,,,
KANJI#花,COMPONENT#イ,花,イ,,,
KANJI#花,COMPONENT#ヒ,花,ヒ,,,
KANJI#色,COMPONENT#ク,色,ク,,,
KANJI#色,COMPONENT#巴,色,巴,,,
KANJI#自,COMPONENT#目,自,目,,,
KANJI#肉,COMPONENT#冂,肉,冂,,,
KANJI#肉,COMPONENT#人,肉,人,,,
KANJI#者,COMPONENT#耂,者,耂,,,
KANJI#者,COMPONENT#土,者,土,,,
KANJI#者,COMPONENT#日,者,日,,,
KANJI#考,COMPONENT#耂,考,耂,,,
KANJI#考,COMPONENT#丂,考,丂,,,
KANJI#習,COMPONENT#羽,習,羽,,,
KANJI#習,COMPONENT#白,習,白,,,
KANJI#終,COMPONENT#糸,終,糸,,,
KANJI#終,COMPONENT#冬,終,冬,,,
KANJI#終,COMPONENT#夂,終,夂,,,
KANJI#終,COMPONENT#⺀,終,⺀,,,
KANJI#紙,COMPONENT#糸,紙,糸,,,
KANJI#紙,COMPONENT#氏,紙,氏,,,
KANJI#紙,COMPONENT#幺,紙,幺,,,
KANJI#紙,COMPONENT#小,紙,小,,,
KANJI#答,COMPONENT#竹,答,竹,,,
KANJI#答,COMPONENT#𠆢,答,𠆢,,,
KANJI#答,COMPONENT#合,答,合,,,
KANJI#立,COMPONENT#亠,立,亠,,,
KANJI#空,COMPONENT#宀,空,宀,,,
KANJI#空,COMPONENT#儿,空,儿,,,
KANJI#空,COMPONENT#工,空,工,,,
KANJI#究,COMPONENT#宀,究,宀,,,
KANJI#究,COMPONENT#儿,究,儿,,,
KANJI#究,COMPONENT#九,究,九,,,
KANJI#秋,COMPONENT#禾,秋,禾,,,
KANJI#秋,COMPONENT#火,秋,火,,,
KANJI#私,COMPONENT#禾,私,禾,,,
KANJI#私,COMPONENT#厶,私,厶,,,
KANJI#社,COMPONENT#礻,社,礻,,,
KANJI#社,COMPONENT#土,社,土,,,
KANJI#研,COMPONENT#石,研,石,,,
KANJI#研,COMPONENT#开,研,开,,,
KANJI#知,COMPONENT#矢,知,矢,,,
KANJI#知,COMPONENT#口,知,口,,,
KANJI#着,COMPONENT#䒑,着,䒑,,,
KANJI#着,COMPONENT#丆,着,丆,,,
KANJI#着,COMPONENT#目,着,目,,,
KANJI#真,COMPONENT#十,真,十,,,
KANJI#真,COMPONENT#具,真,具,,,
KANJI#真,COMPONENT#目,真,目,,,
KANJI#目,COMPONENT#日,目,日,,,
KANJI#目,COMPONENT#一,目,一,,,
KANJI#的,COMPONENT#白,的,白,,,
KANJI#的,COMPONENT#勺,的,勺,,,
KANJI#発,COMPONENT#癶,発,癶,,,
KANJI#発,COMPONENT#二,発,二,,,
KANJI#発,COMPONENT#儿,発,儿,,,
KANJI#病,COMPONENT#疒,病,疒,,,
KANJI#病,COMPONENT#丙,病,丙,,,
KANJI#病,COMPONENT#冂,病,冂,,,
KANJI#病,COMPONENT#人,病,人,,,
KANJI#界,COMPONENT#界,界,界,,,
KANJI#界,COMPONENT#介,界,介,,,
KANJI#画,COMPONENT#一,画,一,,,
KANJI#画,COMPONENT#由,画,由,,,
KANJI#画,COMPONENT#凵,画,凵,,,
KANJI#町,COMPONENT#田,町,田,,,
KANJI#町,COMPONENT#丁,町,丁,,,
KANJI#田,COMPONENT#口,田,口,,,
KANJI#田,COMPONENT#十,田,十,,,
KANJI#用,COMPONENT#⺆,用,⺆,,,
KANJI#用,COMPONENT#二,用,二,,,
KANJI#用,COMPONENT#丨,用,丨,,,
KANJI#理,COMPONENT#王,理,王,,,
KANJI#理,COMPONENT#里,理,里,,,
KANJI#犬,COMPONENT#大,犬,大,,,
KANJI#犬,COMPONENT#丶,犬,丶,,,
KANJI#特,COMPONENT#牛,特,牛,,,
KANJI#特,COMPONENT#寺,特,寺,,,
KANJI#特,COMPONENT#土,特,土,,,
KANJI#特,COMPONENT#寸,特,寸,,,
KANJI#物,COMPONENT#牛,物,牛,,,
KANJI#物,COMPONENT#勿,物,勿,,,
KANJI#牛,COMPONENT#𠂉,牛,𠂉,,,
KANJI#牛,COMPONENT#十,牛,十,,,
KANJI#漢,COMPONENT#氵,漢,氵,,,
KANJI#漢,COMPONENT#𦰩,漢,𦰩,,,
KANJI#漢,COMPONENT#艹,漢,艹,,,
KANJI#漢,COMPONENT#口,漢,口,,,
KANJI#漢,COMPONENT#夫,漢,夫,,,
KANJI#海,COMPONENT#氵,海,氵,,,
KANJI#海,COMPONENT#毎,海,毎,,,
KANJI#海,COMPONENT#𠂉,海,𠂉,,,
KANJI#海,COMPONENT#毋,海,毋,,,
KANJI#洋,COMPONENT#氵,洋,氵,,,
KANJI#洋,COMPONENT#羊,洋,羊,,,
KANJI#注,COMPONENT#氵,注,氵,,,
KANJI#注,COMPONENT#主,注,主,,,
KANJI#注,COMPONENT#王,注,王,,,
KANJI#死,COMPONENT#一,死,一,,,
KANJI#死,COMPONENT#夕,死,夕,,,
KANJI#死,COMPONENT#ヒ,死,ヒ,,,
KANJI#歩,COMPONENT#止,歩,止,,,
KANJI#歩,COMPONENT#少,歩,少,,,
KANJI#歩,COMPONENT#小,歩,小,,,
KANJI#正,COMPONENT#一,正,一,,,
KANJI#正,COMPONENT#止,正,止,,,
KANJI#止,COMPONENT#上,止,上,,,
KANJI#止,COMPONENT#丨,止,丨,,,
KANJI#歌,COMPONENT#可,歌,可,,,
KANJI#歌,COMPONENT#欠,歌,欠,,,
KANJI#歌,COMPONENT#人,歌,人,,,
KANJI#楽,COMPONENT#白,楽,白,,,
KANJI#楽,COMPONENT#木,楽,木,,,
KANJI#業,COMPONENT#业,業,业,,,
KANJI#業,COMPONENT#䒑,業,䒑,,,
KANJI#業,COMPONENT#未,業,未,,,
KANJI#朝,COMPONENT#龺,朝,龺,,,
KANJI#朝,COMPONENT#月,朝,月,,,
KANJI#朝,COMPONENT#十,朝,十,,,
KANJI#朝,COMPONENT#日,朝,日,,,
KANJI#服,COMPONENT#月,服,月,,,
KANJI#服,COMPONENT#𠬝,服,𠬝,,,
KANJI#服,COMPONENT#卩,服,卩,,,
KANJI#服,COMPONENT#又,服,又,,,
KANJI#有,COMPONENT#ナ,有,ナ,,,
KANJI#有,COMPONENT#月,有,月,,,
KANJI#曜,COMPONENT#日,曜,日,,,
KANJI#曜,COMPONENT#羽,曜,羽,,,
KANJI#曜,COMPONENT#隹,曜,隹,,,
KANJI#昼,COMPONENT#尺,昼,尺,,,
KANJI#昼,COMPONENT#旦,昼,旦,,,
KANJI#昼,COMPONENT#日,昼,日,,,
KANJI#昼,COMPONENT#一,昼,一,,,
KANJI#春,COMPONENT#𡗗,春,𡗗,,,
KANJI#春,COMPONENT#日,春,日,,,
KANJI#春,COMPONENT#三,春,三,,,
KANJI#春,COMPONENT#人,春,人,,,
KANJI#映,COMPONENT#日,映,日,,,
KANJI#映,COMPONENT#央,映,央,,,
KANJI#明,COMPONENT#日,明,日,,,
KANJI#明,COMPONENT#月,明,月,,,
KANJI#早,COMPONENT#日,早,日,,,
KANJI#早,COMPONENT#十,早,十,,,
KANJI#族,COMPONENT#方,族,方,,,
KANJI#族,COMPONENT#𠂉,族,𠂉,,,
KANJI#族,COMPONENT#矢,族,矢,,,
KANJI#旅,COMPONENT#方,旅,方,,,
KANJI#方,COMPONENT#亠,方,亠,,,
KANJI#方,COMPONENT#万,方,万,,,
KANJI#新,COMPONENT#亲,新,亲,,,
KANJI#新,COMPONENT#斤,新,斤,,,
KANJI#新,COMPONENT#立,新,立,,,
KANJI#新,COMPONENT#木,新,木,,,
KANJI#料,COMPONENT#米,料,米,,,
KANJI#料,COMPONENT#斗,料,斗,,,
KANJI#文,COMPONENT#亠,文,亠,,,
KANJI#文,COMPONENT#メ,文,メ,,,
KANJI#教,COMPONENT#耂,教,耂,,,
KANJI#教,COMPONENT#攵,教,攵,,,
KANJI#教,COMPONENT#𠂉,教,𠂉,,,
KANJI#教,COMPONENT#メ,教,メ,,,
KANJI#持,COMPONENT#扌,持,扌,,,
KANJI#持,COMPONENT#寺,持,寺,,,
KANJI#持,COMPONENT#土,持,土,,,
KANJI#持,COMPONENT#寸,持,寸,,,
KANJI#意,COMPONENT#立,意,立,,,
KANJI#意,COMPONENT#日,意,日,,,
KANJI#意,COMPONENT#心,意,心,,,
KANJI#悪,COMPONENT#亜,悪,亜,,,
KANJI#悪,COMPONENT#心,悪,心,,,
KANJI#鳴,COMPONENT#鳥,鳴,鳥,,,
KANJI#鳴,COMPONENT#口,鳴,口,,,
KANJI#鳴,COMPONENT#灬,鳴,灬,,,
KANJI#髪,COMPONENT#長,髪,長,,,
KANJI#髪,COMPONENT#彡,髪,彡,,,
KANJI#髪,COMPONENT#友,髪,友,,,
KANJI#髪,COMPONENT#云,髪,云,,,
KANJI#馬,COMPONENT#灬,馬,灬,,,
KANJI#首,COMPONENT#自,首,自,,,
KANJI#首,COMPONENT#䒑,首,䒑,,,
KANJI#飛,COMPONENT#飞,飛,飞,,,
KANJI#飛,COMPONENT#升,飛,升,,,
KANJI#類,COMPONENT#米,類,米,,,
KANJI#類,COMPONENT#頁,類,頁,,,
KANJI#類,COMPONENT#貝,類,貝,,,
KANJI#類,COMPONENT#类,類,类,,,
KANJI#類,COMPONENT#大,類,大,,,
KANJI#願,COMPONENT#原,願,原,,,
KANJI#願,COMPONENT#頁,願,頁,,,
KANJI#願,COMPONENT#貝,願,貝,,,
KANJI#願,COMPONENT#白,願,白,,,
KANJI#願,COMPONENT#厂,願,厂,,,
KANJI#顔,COMPONENT#彦,顔,彦,,,
KANJI#顔,COMPONENT#頁,顔,頁,,,
KANJI#顔,COMPONENT#貝,顔,貝,,,
KANJI#顔,COMPONENT#彡,顔,彡,,,
KANJI#顔,COMPONENT#立,顔,立,,,
KANJI#頼,COMPONENT#束,頼,束,,,
KANJI#頼,COMPONENT#頁,頼,頁,,,
KANJI#頼,COMPONENT#貝,頼,貝,,,
KANJI#頭,COMPONENT#豆,頭,豆,,,
KANJI#頭,COMPONENT#頁,頭,頁,,,
KANJI#頭,COMPONENT#貝,頭,貝,,,
KANJI#頂,COMPONENT#丁,頂,丁,,,
KANJI#頂,COMPONENT#頁,頂,頁,,,
KANJI#頂,COMPONENT#貝,頂,貝,,,
KANJI#靴,COMPONENT#革,靴,革,,,
KANJI#靴,COMPONENT#化,靴,化,,,
KANJI#靴,COMPONENT#イ,靴,イ,,,
KANJI#靴,COMPONENT#ヒ,靴,ヒ,,,
KANJI#面,COMPONENT#罒,面,罒,,,
KANJI#面,COMPONENT#而,面,而,,,
KANJI#非,COMPONENT#丿丨,非,丿丨,,,
KANJI#静,COMPONENT#青,静,青,,,
KANJI#静,COMPONENT#争,静,争,,,
KANJI#静,COMPONENT#龶,静,龶,,,
KANJI#静,COMPONENT#月,静,月,,,
KANJI#雪,COMPONENT#雨,雪,雨,,,
KANJI#雪,COMPONENT#ヨ,雪,ヨ,,,
KANJI#難,COMPONENT#夫,難,夫,,,
KANJI#難,COMPONENT#隹,難,隹,,,
KANJI#雑,COMPONENT#杂,雑,杂,,,
KANJI#雑,COMPONENT#隹,雑,隹,,,
KANJI#雑,COMPONENT#九,雑,九,,,
KANJI#雑,COMPONENT#木,雑,木,,,
KANJI#際,COMPONENT#阝,際,阝,,,
KANJI#際,COMPONENT#祭,際,祭,,,
KANJI#際,COMPONENT#タ,際,タ,,,
KANJI#際,COMPONENT#ヌ,際,ヌ,,,
KANJI#陽,COMPONENT#阝,陽,阝,,,
KANJI#陽,COMPONENT#旦,陽,旦,,,
KANJI#陽,COMPONENT#勿,陽,勿,,,
KANJI#陽,COMPONENT#勹,陽,勹,,,
KANJI#険,COMPONENT#阝,険,阝,,,
KANJI#険,COMPONENT#㑒,険,㑒,,,
KANJI#除,COMPONENT#阝,除,阝,,,
KANJI#除,COMPONENT#余,除,余,,,
KANJI#限,COMPONENT#阝,限,阝,,,
KANJI#限,COMPONENT#艮,限,艮,,,
KANJI#降,COMPONENT#阝,降,阝,,,
KANJI#降,COMPONENT#夅,降,夅,,,
KANJI#降,COMPONENT#夂,降,夂,,,
KANJI#降,COMPONENT#㐄,降,㐄,,,
KANJI#阪,COMPONENT#阝,阪,阝,,,
KANJI#阪,COMPONENT#反,阪,反,,,
KANJI#阪,COMPONENT#又,阪,又,,,
KANJI#関,COMPONENT#門,関,門,,,
KANJI#関,COMPONENT#关,関,关,,,
KANJI#関,COMPONENT#天,関,天,,,
KANJI#閉,COMPONENT#門,閉,門,,,
KANJI#閉,COMPONENT#才,閉,才,,,
KANJI#酒,COMPONENT#氵,酒,氵,,,
KANJI#酒,COMPONENT#酉,酒,酉,,,
KANJI#配,COMPONENT#酉,配,酉,,,
KANJI#配,COMPONENT#己,配,己,,,
KANJI#配,COMPONENT#西,配,西,,,
KANJI#都,COMPONENT#者,都,者,,,
KANJI#都,COMPONENT#阝,都,阝,,,
KANJI#都,COMPONENT#耂,都,耂,,,
KANJI#都,COMPONENT#日,都,日,,,
KANJI#部,COMPONENT#阝,部,阝,,,
KANJI#部,COMPONENT#立,部,立,,,
KANJI#部,COMPONENT#咅,部,咅,,,
KANJI#部,COMPONENT#口,部,口,,,
KANJI#選,COMPONENT#辶,選,辶,,,
KANJI#選,COMPONENT#巽,選,巽,,,
KANJI#選,COMPONENT#己,選,己,,,
KANJI#選,COMPONENT#共,選,共,,,
KANJI#選,COMPONENT#龷,選,龷,,,
KANJI#適,COMPONENT#辶,適,辶,,,
KANJI#適,COMPONENT#啇,適,啇,,,
KANJI#適,COMPONENT#古,適,古,,,
KANJI#適,COMPONENT#冂,適,冂,,,
KANJI#適,COMPONENT#立,適,立,,,
KANJI#遠,COMPONENT#辶,遠,辶,,,
KANJI#遠,COMPONENT#土,遠,土,,,
KANJI#遠,COMPONENT#袁,遠,袁,,,
KANJI#遠,COMPONENT#𠮷,遠,𠮷,,,
KANJI#違,COMPONENT#辶,違,辶,,,
KANJI#違,COMPONENT#韋,違,韋,,,
KANJI#違,COMPONENT#㐄,違,㐄,,,
KANJI#達,COMPONENT#辶,達,辶,,,
KANJI#達,COMPONENT#土,達,土,,,
