PK,SK,word,kanji,EntityType
WORD#1823,KANJI#100,運動靴,運,WordKanji
WORD#1823,KANJI#224,運動靴,動,WordKanji
WORD#1826,KANJI#335,風船,船,WordKanji
WORD#1826,KANJI#89,風船,風,WordKanji
WORD#1827,KANJI#831,棒,棒,WordKanji
WORD#1831,KANJI#996,鶴,鶴,WordKanji
WORD#1832,KANJI#1348,羊,羊,WordKanji
WORD#1833,KANJI#39,山羊,山,WordKanji
WORD#1833,KANJI#1348,山羊,羊,WordKanji
WORD#1834,KANJI#994,鹿,鹿,WordKanji
WORD#1836,KANJI#1546,熊,熊,WordKanji
WORD#1837,KANJI#1524,猿,猿,WordKanji
WORD#1838,KANJI#1527,猪,猪,WordKanji
WORD#1843,KANJI#1171,烏賊,賊,WordKanji
WORD#1846,KANJI#883,床,床,WordKanji
WORD#1847,KANJI#154,海苔,海,WordKanji
WORD#1851,KANJI#99,国道,道,WordKanji
WORD#1851,KANJI#48,国道,国,WordKanji
WORD#1853,KANJI#2113,剣,剣,WordKanji
WORD#1856,KANJI#2120,刀,刀,WordKanji
WORD#1858,KANJI#410,魔法,法,WordKanji
WORD#1858,KANJI#1007,魔法,魔,WordKanji
WORD#1859,KANJI#198,一軒家,家,WordKanji
WORD#1859,KANJI#80,一軒家,一,WordKanji
WORD#1859,KANJI#660,一軒家,軒,WordKanji
WORD#1862,KANJI#1611,泡,泡,WordKanji
WORD#1868,KANJI#905,寺,寺,WordKanji
WORD#1869,KANJI#97,野宿,野,WordKanji
WORD#1869,KANJI#514,野宿,宿,WordKanji
WORD#1870,KANJI#34,日の出,日,WordKanji
WORD#1870,KANJI#61,日の出,出,WordKanji
WORD#1871,KANJI#1616,日没,没,WordKanji
WORD#1871,KANJI#34,日没,日,WordKanji
WORD#1872,KANJI#977,仏,仏,WordKanji
WORD#1873,KANJI#205,夜明け,夜,WordKanji
WORD#1873,KANJI#171,夜明け,明,WordKanji
WORD#1874,KANJI#562,高原,原,WordKanji
WORD#1874,KANJI#1,高原,高,WordKanji
WORD#1875,KANJI#562,河原,原,WordKanji
WORD#1875,KANJI#813,河原,河,WordKanji
WORD#1876,KANJI#500,平野,平,WordKanji
WORD#1876,KANJI#97,平野,野,WordKanji
WORD#1878,KANJI#130,空き地,空,WordKanji
WORD#1878,KANJI#212,空き地,地,WordKanji
WORD#1880,KANJI#804,浴衣,浴,WordKanji
WORD#1880,KANJI#692,浴衣,衣,WordKanji
WORD#1881,KANJI#822,毒,毒,WordKanji
WORD#1882,KANJI#1531,孤独,独,WordKanji
WORD#1882,KANJI#1976,孤独,孤,WordKanji
WORD#1883,KANJI#654,農薬,農,WordKanji
WORD#1883,KANJI#328,農薬,薬,WordKanji
WORD#1884,KANJI#560,反則,反,WordKanji
WORD#1884,KANJI#953,反則,則,WordKanji
WORD#1885,KANJI#172,素早い,早,WordKanji
WORD#1885,KANJI#1390,素早い,素,WordKanji
WORD#1888,KANJI#666,賢い,賢,WordKanji
WORD#1889,KANJI#1635,詐欺,欺,WordKanji
WORD#1889,KANJI#1212,詐欺,詐,WordKanji
WORD#1891,KANJI#1387,紫色,紫,WordKanji
WORD#1891,KANJI#120,紫色,色,WordKanji
WORD#1892,KANJI#729,緑色,緑,WordKanji
WORD#1892,KANJI#120,緑色,色,WordKanji
WORD#1893,KANJI#784,灰色,灰,WordKanji
WORD#1893,KANJI#120,灰色,色,WordKanji
WORD#1894,KANJI#22,水色,水,WordKanji
WORD#1894,KANJI#120,水色,色,WordKanji
WORD#1895,KANJI#1781,掌,掌,WordKanji
WORD#1896,KANJI#532,太腿,太,WordKanji
WORD#1897,KANJI#675,谷,谷,WordKanji
WORD#1898,KANJI#2217,丘,丘,WordKanji
WORD#1899,KANJI#1613,沿います,沿,WordKanji
WORD#1900,KANJI#47,土手,土,WordKanji
WORD#1900,KANJI#181,土手,手,WordKanji
WORD#1901,KANJI#1910,幹,幹,WordKanji
WORD#1902,KANJI#839,枝,枝,WordKanji
WORD#1903,KANJI#329,葉,葉,WordKanji
WORD#1904,KANJI#833,根,根,WordKanji
WORD#1905,KANJI#518,実,実,WordKanji
WORD#1906,KANJI#363,種,種,WordKanji
WORD#1908,KANJI#622,骨,骨,WordKanji
WORD#1909,KANJI#766,皮,皮,WordKanji
WORD#1910,KANJI#1690,枠,枠,WordKanji
WORD#1916,KANJI#644,鉄,鉄,WordKanji
WORD#1921,KANJI#419,歯ブラシ,歯,WordKanji
WORD#1922,KANJI#737,毛糸,糸,WordKanji
WORD#1922,KANJI#820,毛糸,毛,WordKanji
WORD#1923,KANJI#891,布,布,WordKanji
WORD#1924,KANJI#731,綿,綿,WordKanji
WORD#1925,KANJI#739,小麦粉,粉,WordKanji
WORD#1925,KANJI#621,小麦粉,麦,WordKanji
WORD#1925,KANJI#40,小麦粉,小,WordKanji
WORD#1926,KANJI#739,パン粉,粉,WordKanji
WORD#1927,KANJI#833,屋根裏,根,WordKanji
WORD#1927,KANJI#688,屋根裏,裏,WordKanji
WORD#1927,KANJI#196,屋根裏,屋,WordKanji
WORD#1929,KANJI#781,焼酎,焼,WordKanji
WORD#1931,KANJI#117,紅茶,茶,WordKanji
WORD#1931,KANJI#736,紅茶,紅,WordKanji
WORD#1935,KANJI#868,格闘技,技,WordKanji
WORD#1935,KANJI#428,格闘技,格,WordKanji
WORD#1935,KANJI#1074,格闘技,闘,WordKanji
WORD#1939,KANJI#774,玉葱,玉,WordKanji
WORD#1943,KANJI#699,白菜,菜,WordKanji
WORD#1943,KANJI#17,白菜,白,WordKanji
WORD#1944,KANJI#561,人参,参,WordKanji
WORD#1944,KANJI#70,人参,人,WordKanji
WORD#1946,KANJI#833,大根,根,WordKanji
WORD#1946,KANJI#45,大根,大,WordKanji
WORD#1947,KANJI#192,チェーン店,店,WordKanji
WORD#1948,KANJI#45,大豆,大,WordKanji
WORD#1948,KANJI#1181,大豆,豆,WordKanji
WORD#1950,KANJI#842,板,板,WordKanji
WORD#1951,KANJI#1943,金属,属,WordKanji
WORD#1951,KANJI#7,金属,金,WordKanji
WORD#1952,KANJI#967,傾きます,傾,WordKanji
WORD#1953,KANJI#984,丸,丸,WordKanji
WORD#1954,KANJI#685,三角形,角,WordKanji
WORD#1954,KANJI#77,三角形,三,WordKanji
WORD#1954,KANJI#492,三角形,形,WordKanji
WORD#1955,KANJI#428,資格,格,WordKanji
WORD#1955,KANJI#303,資格,資,WordKanji
WORD#1957,KANJI#49,四角形,四,WordKanji
WORD#1957,KANJI#685,四角形,角,WordKanji
WORD#1957,KANJI#492,四角形,形,WordKanji
WORD#1960,KANJI#500,太平洋,平,WordKanji
WORD#1960,KANJI#155,太平洋,洋,WordKanji
WORD#1960,KANJI#532,太平洋,太,WordKanji
WORD#1961,KANJI#45,大西洋,大,WordKanji
WORD#1961,KANJI#13,大西洋,西,WordKanji
WORD#1961,KANJI#155,大西洋,洋,WordKanji
WORD#1962,KANJI#894,本州,州,WordKanji
WORD#1962,KANJI#29,本州,本,WordKanji
WORD#1963,KANJI#894,九州,州,WordKanji
WORD#1963,KANJI#73,九州,九,WordKanji
WORD#1964,KANJI#58,北海道,北,WordKanji
WORD#1964,KANJI#99,北海道,道,WordKanji
WORD#1964,KANJI#154,北海道,海,WordKanji
WORD#1965,KANJI#49,四国,四,WordKanji
WORD#1965,KANJI#48,四国,国,WordKanji
WORD#1966,KANJI#763,県,県,WordKanji
WORD#1967,KANJI#626,領事館,領,WordKanji
WORD#1967,KANJI#244,領事館,事,WordKanji
WORD#1967,KANJI#86,領事館,館,WordKanji
WORD#1968,KANJI#763,県庁,県,WordKanji
WORD#1968,KANJI#884,県庁,庁,WordKanji
WORD#1969,KANJI#212,地下,地,WordKanji
WORD#1969,KANJI#75,地下,下,WordKanji
WORD#1970,KANJI#121,自動ドア,自,WordKanji
WORD#1970,KANJI#224,自動ドア,動,WordKanji
WORD#1971,KANJI#495,お葬式,式,WordKanji
WORD#1971,KANJI#1274,お葬式,葬,WordKanji
WORD#1972,KANJI#1381,結婚式,結,WordKanji
WORD#1972,KANJI#495,結婚式,式,WordKanji
WORD#1972,KANJI#526,結婚式,婚,WordKanji
WORD#1973,KANJI#2024,お墓,墓,WordKanji
WORD#1975,KANJI#785,蛍光灯,灯,WordKanji
WORD#1975,KANJI#1247,蛍光灯,蛍,WordKanji
WORD#1975,KANJI#587,蛍光灯,光,WordKanji
WORD#1977,KANJI#217,調味料,味,WordKanji
WORD#1977,KANJI#177,調味料,料,WordKanji
WORD#1977,KANJI#314,調味料,調,WordKanji
WORD#1978,KANJI#902,将棋,将,WordKanji
WORD#1978,KANJI#1661,将棋,棋,WordKanji
WORD#1979,KANJI#926,囲碁,囲,WordKanji
WORD#1979,KANJI#1458,囲碁,碁,WordKanji
WORD#1981,KANJI#22,水泳,水,WordKanji
WORD#1981,KANJI#409,水泳,泳,WordKanji
WORD#1982,KANJI#237,体操,体,WordKanji
WORD#1982,KANJI#1756,体操,操,WordKanji
WORD#1983,KANJI#837,柔道,柔,WordKanji
WORD#1983,KANJI#99,柔道,道,WordKanji
WORD#1984,KANJI#2113,剣道,剣,WordKanji
WORD#1984,KANJI#99,剣道,道,WordKanji
WORD#1985,KANJI#1241,自衛隊,衛,WordKanji
WORD#1985,KANJI#1061,自衛隊,隊,WordKanji
WORD#1985,KANJI#121,自衛隊,自,WordKanji
WORD#1986,KANJI#661,軍隊,軍,WordKanji
WORD#1986,KANJI#1061,軍隊,隊,WordKanji
WORD#1987,KANJI#375,首相,相,WordKanji
WORD#1987,KANJI#251,首相,首,WordKanji
WORD#1988,KANJI#583,内閣,内,WordKanji
WORD#1988,KANJI#1077,内閣,閣,WordKanji
WORD#1989,KANJI#1788,選挙,挙,WordKanji
WORD#1989,KANJI#279,選挙,選,WordKanji
WORD#1990,KANJI#463,投票,投,WordKanji
WORD#1990,KANJI#1447,投票,票,WordKanji
WORD#1991,KANJI#962,政党,党,WordKanji
WORD#1991,KANJI#451,政党,政,WordKanji
WORD#1992,KANJI#617,与党,与,WordKanji
WORD#1992,KANJI#962,与党,党,WordKanji
WORD#1993,KANJI#962,野党,党,WordKanji
WORD#1993,KANJI#97,野党,野,WordKanji
WORD#1994,KANJI#488,所得税,得,WordKanji
WORD#1994,KANJI#752,所得税,税,WordKanji
WORD#1994,KANJI#467,所得税,所,WordKanji
WORD#1995,KANJI#752,住民税,税,WordKanji
WORD#1995,KANJI#414,住民税,民,WordKanji
WORD#1995,KANJI#238,住民税,住,WordKanji
WORD#1996,KANJI#36,年金,年,WordKanji
WORD#1996,KANJI#7,年金,金,WordKanji
WORD#1997,KANJI#348,手続き,続,WordKanji
WORD#1997,KANJI#181,手続き,手,WordKanji
WORD#1998,KANJI#1801,抽選,抽,WordKanji
WORD#1998,KANJI#279,抽選,選,WordKanji
WORD#1999,KANJI#494,くじ引き,引,WordKanji
WORD#2000,KANJI#941,占い,占,WordKanji
WORD#2003,KANJI#1747,整形,整,WordKanji
WORD#2003,KANJI#492,整形,形,WordKanji
WORD#2004,KANJI#365,内科,科,WordKanji
WORD#2004,KANJI#583,内科,内,WordKanji
WORD#2005,KANJI#46,外科,外,WordKanji
WORD#2005,KANJI#365,外科,科,WordKanji
WORD#2007,KANJI#395,煙,煙,WordKanji
WORD#2008,KANJI#8,列車,車,WordKanji
WORD#2008,KANJI#580,列車,列,WordKanji
WORD#2009,KANJI#761,砂,砂,WordKanji
WORD#2010,KANJI#897,岩,岩,WordKanji
WORD#2011,KANJI#761,砂利,砂,WordKanji
WORD#2011,KANJI#577,砂利,利,WordKanji
WORD#2014,KANJI#365,眼科,科,WordKanji
WORD#2014,KANJI#1472,眼科,眼,WordKanji
WORD#2015,KANJI#365,小児科,科,WordKanji
WORD#2015,KANJI#963,小児科,児,WordKanji
WORD#2015,KANJI#40,小児科,小,WordKanji
WORD#2016,KANJI#215,議員,員,WordKanji
WORD#2016,KANJI#309,議員,議,WordKanji
WORD#2018,KANJI#2214,牡丹,丹,WordKanji
WORD#2019,KANJI#1281,菊,菊,WordKanji
WORD#2020,KANJI#34,向日葵,日,WordKanji
WORD#2020,KANJI#553,向日葵,向,WordKanji
WORD#2020,KANJI#1273,向日葵,葵,WordKanji
WORD#2021,KANJI#1286,茎,茎,WordKanji
WORD#2022,KANJI#1669,桜,桜,WordKanji
WORD#2024,KANJI#329,紅葉,葉,WordKanji
WORD#2024,KANJI#736,紅葉,紅,WordKanji
WORD#2025,KANJI#328,芍薬,薬,WordKanji
WORD#2026,KANJI#554,百合,合,WordKanji
WORD#2026,KANJI#16,百合,百,WordKanji
WORD#2028,KANJI#818,永住権,永,WordKanji
WORD#2028,KANJI#425,永住権,権,WordKanji
WORD#2028,KANJI#238,永住権,住,WordKanji
WORD#2031,KANJI#792,加湿器,湿,WordKanji
WORD#2031,KANJI#572,加湿器,加,WordKanji
WORD#2031,KANJI#2048,加湿器,器,WordKanji
WORD#2032,KANJI#1815,暖房,房,WordKanji
WORD#2032,KANJI#1710,暖房,暖,WordKanji
WORD#2037,KANJI#136,人工知能,知,WordKanji
WORD#2037,KANJI#195,人工知能,工,WordKanji
WORD#2037,KANJI#338,人工知能,能,WordKanji
WORD#2037,KANJI#70,人工知能,人,WordKanji
WORD#2038,KANJI#1441,秘書,秘,WordKanji
WORD#2038,KANJI#32,秘書,書,WordKanji
WORD#2039,KANJI#278,部下,部,WordKanji
WORD#2039,KANJI#75,部下,下,WordKanji
WORD#2040,KANJI#2076,上司,司,WordKanji
WORD#2040,KANJI#76,上司,上,WordKanji
WORD#2046,KANJI#117,茶色,茶,WordKanji
WORD#2046,KANJI#120,茶色,色,WordKanji
WORD#2047,KANJI#6,長袖,長,WordKanji
WORD#2048,KANJI#54,半袖,半,WordKanji
WORD#2049,KANJI#208,夏服,夏,WordKanji
WORD#2049,KANJI#165,夏服,服,WordKanji
WORD#2050,KANJI#229,冬服,冬,WordKanji
WORD#2050,KANJI#165,冬服,服,WordKanji
WORD#2053,KANJI#1142,透明な,透,WordKanji
WORD#2053,KANJI#171,透明な,明,WordKanji
WORD#2055,KANJI#46,外国語,外,WordKanji
WORD#2055,KANJI#10,外国語,語,WordKanji
WORD#2055,KANJI#48,外国語,国,WordKanji
WORD#2056,KANJI#45,大学院,大,WordKanji
WORD#2056,KANJI#94,大学院,院,WordKanji
WORD#2056,KANJI#41,大学院,学,WordKanji
WORD#2057,KANJI#46,外国,外,WordKanji
WORD#2057,KANJI#48,外国,国,WordKanji
WORD#2058,KANJI#46,海外,外,WordKanji
WORD#2058,KANJI#154,海外,海,WordKanji
WORD#2059,KANJI#174,旅行,旅,WordKanji
WORD#2059,KANJI#14,旅行,行,WordKanji
WORD#2060,KANJI#174,旅,旅,WordKanji
WORD#2061,KANJI#1049,離婚,離,WordKanji
WORD#2061,KANJI#526,離婚,婚,WordKanji
WORD#2062,KANJI#405,浮気,浮,WordKanji
WORD#2062,KANJI#23,浮気,気,WordKanji
WORD#2063,KANJI#2161,不倫,倫,WordKanji
WORD#2063,KANJI#247,不倫,不,WordKanji
WORD#2064,KANJI#61,出産,出,WordKanji
WORD#2064,KANJI#387,出産,産,WordKanji
WORD#2065,KANJI#1990,妊娠,娠,WordKanji
WORD#2065,KANJI#1998,妊娠,妊,WordKanji
WORD#2066,KANJI#752,税関,税,WordKanji
WORD#2066,KANJI#273,税関,関,WordKanji
WORD#2067,KANJI#752,関税,税,WordKanji
WORD#2067,KANJI#273,関税,関,WordKanji
WORD#2068,KANJI#1959,入国審査,審,WordKanji
WORD#2068,KANJI#835,入国審査,査,WordKanji
WORD#2068,KANJI#48,入国審査,国,WordKanji
WORD#2068,KANJI#65,入国審査,入,WordKanji
WORD#2072,KANJI#554,打ち合わせ,合,WordKanji
WORD#2072,KANJI#465,打ち合わせ,打,WordKanji
WORD#2074,KANJI#346,謝罪,罪,WordKanji
WORD#2074,KANJI#1187,謝罪,謝,WordKanji
WORD#2075,KANJI#317,承認,認,WordKanji
WORD#2075,KANJI#869,承認,承,WordKanji
WORD#2076,KANJI#215,警備員,員,WordKanji
WORD#2076,KANJI#310,警備員,警,WordKanji
WORD#2076,KANJI#590,警備員,備,WordKanji
WORD#2077,KANJI#163,従業員,業,WordKanji
WORD#2077,KANJI#1875,従業員,従,WordKanji
WORD#2077,KANJI#215,従業員,員,WordKanji
WORD#2078,KANJI#159,正社員,正,WordKanji
WORD#2078,KANJI#215,正社員,員,WordKanji
WORD#2078,KANJI#134,正社員,社,WordKanji
WORD#2080,KANJI#61,出世,出,WordKanji
WORD#2080,KANJI#246,出世,世,WordKanji
WORD#2081,KANJI#22,水筒,水,WordKanji
WORD#2081,KANJI#745,水筒,筒,WordKanji
WORD#2085,KANJI#714,胸,胸,WordKanji
WORD#2087,KANJI#147,用事,用,WordKanji
WORD#2087,KANJI#244,用事,事,WordKanji
WORD#2088,KANJI#963,幼児,児,WordKanji
WORD#2088,KANJI#885,幼児,幼,WordKanji
WORD#2089,KANJI#315,小説,説,WordKanji
WORD#2089,KANJI#40,小説,小,WordKanji
WORD#2090,KANJI#148,推理,理,WordKanji
WORD#2090,KANJI#1778,推理,推,WordKanji
WORD#2091,KANJI#1326,胎児,胎,WordKanji
WORD#2091,KANJI#963,胎児,児,WordKanji
WORD#2092,KANJI#981,乳児,乳,WordKanji
WORD#2092,KANJI#963,乳児,児,WordKanji
WORD#2094,KANJI#1570,漫画,漫,WordKanji
WORD#2094,KANJI#144,漫画,画,WordKanji
WORD#2095,KANJI#170,映画,映,WordKanji
WORD#2095,KANJI#144,映画,画,WordKanji
WORD#2097,KANJI#361,衝突,突,WordKanji
WORD#2097,KANJI#1240,衝突,衝,WordKanji
WORD#2099,KANJI#1628,殴ります,殴,WordKanji
WORD#2102,KANJI#1787,振ります,振,WordKanji
WORD#2103,KANJI#1158,踏みます,踏,WordKanji
WORD#2107,KANJI#39,山脈,山,WordKanji
WORD#2107,KANJI#1320,山脈,脈,WordKanji
WORD#2108,KANJI#260,地面,面,WordKanji
WORD#2108,KANJI#212,地面,地,WordKanji
WORD#2109,KANJI#1424,穴,穴,WordKanji
WORD#2110,KANJI#75,下水道,下,WordKanji
WORD#2110,KANJI#22,下水道,水,WordKanji
WORD#2110,KANJI#99,下水道,道,WordKanji
WORD#2111,KANJI#1581,溝,溝,WordKanji
WORD#2114,KANJI#324,規則,規,WordKanji
WORD#2114,KANJI#953,規則,則,WordKanji
WORD#2115,KANJI#36,お年玉,年,WordKanji
WORD#2115,KANJI#774,お年玉,玉,WordKanji
WORD#2116,KANJI#977,仏教,仏,WordKanji
WORD#2116,KANJI#179,仏教,教,WordKanji
WORD#2117,KANJI#179,キリスト教,教,WordKanji
WORD#2118,KANJI#179,イスラム教,教,WordKanji
WORD#2119,KANJI#44,天皇,天,WordKanji
WORD#2119,KANJI#1487,天皇,皇,WordKanji
WORD#2120,KANJI#851,星座,星,WordKanji
WORD#2120,KANJI#497,星座,座,WordKanji
WORD#2121,KANJI#886,干支,干,WordKanji
WORD#2121,KANJI#453,干支,支,WordKanji
WORD#2122,KANJI#1248,蛇,蛇,WordKanji
WORD#2124,KANJI#1256,虎,虎,WordKanji
WORD#2129,KANJI#1250,蚊,蚊,WordKanji
WORD#2134,KANJI#250,河馬,馬,WordKanji
WORD#2134,KANJI#813,河馬,河,WordKanji
WORD#2136,KANJI#100,運,運,WordKanji
WORD#2137,KANJI#818,永遠,永,WordKanji
WORD#2137,KANJI#281,永遠,遠,WordKanji
WORD#2138,KANJI#1867,意志,志,WordKanji
WORD#2138,KANJI#182,意志,意,WordKanji
WORD#2139,KANJI#483,信念,念,WordKanji
WORD#2139,KANJI#597,信念,信,WordKanji
WORD#2141,KANJI#1204,誇り,誇,WordKanji
WORD#2142,KANJI#1752,故郷,故,WordKanji
WORD#2142,KANJI#1114,故郷,郷,WordKanji
WORD#2143,KANJI#212,地元,地,WordKanji
WORD#2143,KANJI#233,地元,元,WordKanji
WORD#2144,KANJI#212,本籍地,地,WordKanji
WORD#2144,KANJI#740,本籍地,籍,WordKanji
WORD#2144,KANJI#29,本籍地,本,WordKanji
WORD#2145,KANJI#123,配偶者,者,WordKanji
WORD#2145,KANJI#591,配偶者,偶,WordKanji
WORD#2145,KANJI#276,配偶者,配,WordKanji
WORD#2146,KANJI#874,恋,恋,WordKanji
WORD#2147,KANJI#473,愛,愛,WordKanji
WORD#2148,KANJI#473,恋愛,愛,WordKanji
WORD#2148,KANJI#874,恋愛,恋,WordKanji
WORD#2149,KANJI#474,妄想,想,WordKanji
WORD#2149,KANJI#1999,妄想,妄,WordKanji
WORD#2150,KANJI#690,被害,被,WordKanji
WORD#2150,KANJI#516,被害,害,WordKanji
WORD#2151,KANJI#23,病気,気,WordKanji
WORD#2151,KANJI#142,病気,病,WordKanji
WORD#2152,KANJI#270,期限,限,WordKanji
WORD#2152,KANJI#434,期限,期,WordKanji
WORD#2153,KANJI#867,担架,担,WordKanji
WORD#2153,KANJI#1688,担架,架,WordKanji
WORD#2155,KANJI#1171,海賊,賊,WordKanji
WORD#2155,KANJI#154,海賊,海,WordKanji
WORD#2156,KANJI#2135,冒険,冒,WordKanji
WORD#2156,KANJI#268,冒険,険,WordKanji
WORD#2158,KANJI#341,無職,職,WordKanji
WORD#2158,KANJI#782,無職,無,WordKanji
WORD#2160,KANJI#1577,滑り台,滑,WordKanji
WORD#2160,KANJI#219,滑り台,台,WordKanji
WORD#2162,KANJI#226,行動力,力,WordKanji
WORD#2162,KANJI#224,行動力,動,WordKanji
WORD#2162,KANJI#14,行動力,行,WordKanji
WORD#2164,KANJI#2196,仮説,仮,WordKanji
WORD#2164,KANJI#315,仮説,説,WordKanji
WORD#2165,KANJI#312,理論,論,WordKanji
WORD#2165,KANJI#148,理論,理,WordKanji
WORD#2166,KANJI#312,論文,論,WordKanji
WORD#2166,KANJI#178,論文,文,WordKanji
WORD#2167,KANJI#239,学会,会,WordKanji
WORD#2167,KANJI#41,学会,学,WordKanji
WORD#2169,KANJI#518,実習,実,WordKanji
WORD#2169,KANJI#125,実習,習,WordKanji
WORD#2172,KANJI#199,浴室,室,WordKanji
WORD#2172,KANJI#804,浴室,浴,WordKanji
WORD#2173,KANJI#1644,浴槽,槽,WordKanji
WORD#2173,KANJI#804,浴槽,浴,WordKanji
WORD#2175,KANJI#558,間取り,取,WordKanji
WORD#2175,KANJI#5,間取り,間,WordKanji
WORD#2176,KANJI#89,風景,風,WordKanji
WORD#2176,KANJI#442,風景,景,WordKanji
WORD#2177,KANJI#1180,海豚,豚,WordKanji
WORD#2177,KANJI#154,海豚,海,WordKanji
WORD#2178,KANJI#1002,鯨,鯨,WordKanji
WORD#2180,KANJI#2208,亀,亀,WordKanji
WORD#2181,KANJI#199,教室,室,WordKanji
WORD#2181,KANJI#179,教室,教,WordKanji
WORD#2182,KANJI#75,廊下,下,WordKanji
WORD#2182,KANJI#1900,廊下,廊,WordKanji
WORD#2183,KANJI#239,運動会,会,WordKanji
WORD#2183,KANJI#100,運動会,運,WordKanji
WORD#2183,KANJI#224,運動会,動,WordKanji
WORD#2184,KANJI#565,文化祭,化,WordKanji
WORD#2184,KANJI#178,文化祭,文,WordKanji
WORD#2184,KANJI#756,文化祭,祭,WordKanji
WORD#2185,KANJI#123,保護者,者,WordKanji
WORD#2185,KANJI#1182,保護者,護,WordKanji
WORD#2185,KANJI#2169,保護者,保,WordKanji
WORD#2186,KANJI#237,自治体,体,WordKanji
WORD#2186,KANJI#121,自治体,自,WordKanji
WORD#2186,KANJI#411,自治体,治,WordKanji
WORD#2189,KANJI#214,学問,問,WordKanji
WORD#2189,KANJI#41,学問,学,WordKanji
WORD#2190,KANJI#46,外交,外,WordKanji
WORD#2190,KANJI#610,外交,交,WordKanji
WORD#2191,KANJI#2015,修士,士,WordKanji
WORD#2191,KANJI#2168,修士,修,WordKanji
WORD#2192,KANJI#2015,博士,士,WordKanji
WORD#2192,KANJI#2092,博士,博,WordKanji
WORD#2193,KANJI#2196,仮定,仮,WordKanji
WORD#2193,KANJI#519,仮定,定,WordKanji
WORD#2194,KANJI#518,真実,実,WordKanji
WORD#2194,KANJI#138,真実,真,WordKanji
WORD#2195,KANJI#951,劇,劇,WordKanji
WORD#2197,KANJI#740,国籍,籍,WordKanji
WORD#2197,KANJI#48,国籍,国,WordKanji
WORD#2198,KANJI#2015,武士,士,WordKanji
WORD#2198,KANJI#825,武士,武,WordKanji
WORD#2199,KANJI#1175,貴族,貴,WordKanji
WORD#2199,KANJI#173,貴族,族,WordKanji
WORD#2200,KANJI#2178,侍,侍,WordKanji
WORD#2201,KANJI#1868,忍者,忍,WordKanji
WORD#2201,KANJI#123,忍者,者,WordKanji
WORD#2202,KANJI#544,商人,商,WordKanji
WORD#2202,KANJI#70,商人,人,WordKanji
WORD#2203,KANJI#414,市民,民,WordKanji
WORD#2203,KANJI#504,市民,市,WordKanji
WORD#2204,KANJI#2015,騎士,士,WordKanji
WORD#2204,KANJI#1016,騎士,騎,WordKanji
WORD#2205,KANJI#2015,兵士,士,WordKanji
WORD#2205,KANJI#961,兵士,兵,WordKanji
WORD#2207,KANJI#198,家畜,家,WordKanji
WORD#2207,KANJI#770,家畜,畜,WordKanji
WORD#2210,KANJI#196,小屋,屋,WordKanji
WORD#2210,KANJI#40,小屋,小,WordKanji
WORD#2211,KANJI#227,別荘,別,WordKanji
WORD#2211,KANJI#1284,別荘,荘,WordKanji
WORD#2212,KANJI#1305,校舎,舎,WordKanji
WORD#2212,KANJI#26,校舎,校,WordKanji
WORD#2213,KANJI#1708,西暦,暦,WordKanji
WORD#2213,KANJI#13,西暦,西,WordKanji
WORD#2214,KANJI#545,和暦,和,WordKanji
WORD#2214,KANJI#1708,和暦,暦,WordKanji
WORD#2215,KANJI#545,昭和,和,WordKanji
WORD#2215,KANJI#1724,昭和,昭,WordKanji
WORD#2216,KANJI#500,平成,平,WordKanji
WORD#2216,KANJI#470,平成,成,WordKanji
WORD#2217,KANJI#545,令和,和,WordKanji
WORD#2217,KANJI#976,令和,令,WordKanji
WORD#2218,KANJI#241,時代,代,WordKanji
WORD#2218,KANJI#33,時代,時,WordKanji
WORD#2219,KANJI#2015,保育士,士,WordKanji
WORD#2219,KANJI#2169,保育士,保,WordKanji
WORD#2219,KANJI#340,保育士,育,WordKanji
WORD#2220,KANJI#181,手帳,手,WordKanji
WORD#2220,KANJI#1913,手帳,帳,WordKanji
WORD#2222,KANJI#2018,花壇,壇,WordKanji
WORD#2222,KANJI#119,花壇,花,WordKanji
WORD#2224,KANJI#146,田んぼ,田,WordKanji
WORD#2225,KANJI#654,農民,農,WordKanji
WORD#2225,KANJI#414,農民,民,WordKanji
WORD#2226,KANJI#3,電柱,電,WordKanji
WORD#2226,KANJI#836,電柱,柱,WordKanji
WORD#2227,KANJI#205,夜間,夜,WordKanji
WORD#2227,KANJI#5,夜間,間,WordKanji
WORD#2228,KANJI#205,徹夜,夜,WordKanji
WORD#2228,KANJI#1870,徹夜,徹,WordKanji
WORD#2229,KANJI#1966,宵,宵,WordKanji
WORD#2230,KANJI#205,夜食,夜,WordKanji
WORD#2230,KANJI#2,夜食,食,WordKanji
WORD#2231,KANJI#1111,酔います,酔,WordKanji
WORD#2232,KANJI#936,叫びます,叫,WordKanji
WORD#2236,KANJI#1576,滝,滝,WordKanji
WORD#2237,KANJI#709,皮膚,膚,WordKanji
WORD#2237,KANJI#766,皮膚,皮,WordKanji
WORD#2238,KANJI#730,総理大臣,総,WordKanji
WORD#2238,KANJI#148,総理大臣,理,WordKanji
WORD#2238,KANJI#45,総理大臣,大,WordKanji
WORD#2238,KANJI#707,総理大臣,臣,WordKanji
WORD#2239,KANJI#718,肌色,肌,WordKanji
WORD#2239,KANJI#120,肌色,色,WordKanji
WORD#2240,KANJI#115,言語,言,WordKanji
